 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
              475200,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07123,***************,      274.61182,        0.00000,        0.00000,       70.95320,       54.07309
              478800,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07051,***************,      274.61182,        0.00000,        0.00000,       70.95248,       54.07254
              482400,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07000,***************,      274.61182,        0.00000,        0.00000,       70.95197,       54.07215
              486000,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06950,***************,      274.61182,        0.00000,        0.00000,       70.95147,       54.07177
              489600,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06901,***************,      274.61182,        0.00000,        0.00000,       70.95098,       54.07140
              493200,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06852,***************,      274.61182,        0.00000,        0.00000,       70.95049,       54.07103
              496800,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06806,***************,      274.61182,        0.00000,        0.00000,       70.95004,       54.07068
              500400,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06760,***************,      274.61182,        0.00000,        0.00000,       70.94957,       54.07032
              504000,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06725,***************,      274.61182,        0.00000,        0.00000,       70.94923,       54.07006
              507600,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06687,***************,      274.61182,        0.00000,        0.00000,       70.94884,       54.06977
              511200,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06653,***************,      274.61182,        0.00000,        0.00000,       70.94850,       54.06951
              514800,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06588,***************,      274.61182,        0.00000,        0.00000,       70.94785,       54.06902
              518400,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.06550,***************,      274.61182,        0.00000,        0.00000,       70.94747,       54.06873
